customer_id,base_propensity_score,purchased_same_period_1yr_ago,purchased_same_period_2yr_ago,purchased_month_minus_1,purchased_month_minus_2,purchased_month_minus_3,birthday_occasion_flag,anniversary_occasion_flag,total_orders_lifetime,lifetime_value,days_since_last_order,purchased_in_campaign
7ca9b6f8-a391-4ab3-ad89-5796e0b3dd7f,2.0044,0,0,1,0,0,1,0,4,180.17,197,0
fdd34632-3323-402c-bd4f-92b77ca081ea,2.7626,0,0,0,1,0,0,0,4,216.51,584,0
2c76c584-a7f9-4dda-aeb5-d80a8d27b0f9,6.7569,0,0,1,0,0,0,0,4,315.12,140,0
8add7553-b397-4ae0-83f4-8ee7cc5a482b,2.8755,0,0,0,0,0,0,0,6,380.52,196,0
8effc852-bb2f-4edf-b583-5946a0cc1377,10.0,1,1,1,0,0,0,0,5,591.21,503,0
04a6e9b8-45ec-4d85-917a-699efcdbe2e4,3.2796,1,0,1,1,0,0,0,2,239.96,726,0
87078fe8-d1b4-4fff-82f2-7352f4ed381d,7.1917,1,0,0,1,0,0,0,3,279.68,411,1
f5470ab0-f52e-4093-b398-85745956d692,2.3986,0,0,0,0,0,0,0,4,374.12,478,0
6d469b37-d825-43e8-bae3-c5e7d5403e3f,1.0042,0,0,0,0,0,0,0,5,543.88,326,0
b656e96a-5ea5-4f7b-9ed4-420ab0b034eb,2.8719,0,0,0,0,0,0,0,1,48.06,452,0
ee21a2b7-2606-4a96-a907-cbf6f23a079f,4.4259,0,1,0,1,0,0,0,7,829.11,168,0
3fd3ce24-10be-476a-adc4-ecc8c90f14fd,1.6064,0,0,0,0,0,0,1,5,465.85,342,0
4e832f93-ee73-435c-b354-4ed54cffb1ab,6.4534,1,0,0,0,0,0,1,4,361.25,612,0
3f34b4f9-3685-4c35-9b2c-07772b076999,2.0847,0,0,1,0,0,0,0,2,202.29,270,0
028e5ef7-1831-47aa-aba6-80b979bebbba,1.2331,0,0,0,0,1,0,1,5,258.45,191,0
d83964b6-802d-44bf-99d4-8adf4966ebde,10.0,1,0,0,1,0,0,1,8,394.24,148,0
8b094bb9-6c7a-4e89-9ec0-ace837dcf745,1.5345,1,0,0,0,0,0,0,7,710.12,538,0
ff3bff4a-fcf4-46fc-b281-5e8a30859004,2.035,1,0,0,0,0,0,0,1,50.42,421,0
73716769-feeb-4db4-802b-ee7a71c80f2b,4.9417,1,1,0,0,0,0,0,2,195.08,27,0
9d21027c-e78c-438a-b51e-607b00a05c8f,2.334,0,0,1,0,0,0,0,4,433.1,64,0
347e0049-0ac1-4df8-8432-2342f01ee7ec,1.2744,0,0,0,0,0,0,0,6,366.38,236,0
b69ad812-ca86-405b-bc19-ea93ba01d9f2,1.8737,1,0,0,0,0,0,0,5,438.55,612,0
01e1d650-0daa-427e-8b0c-c3428fcf7b5a,9.895,0,0,0,1,0,0,0,5,390.31,37,0
cf9a4b4a-a211-4f44-a5b0-727dec848986,4.5364,1,0,0,0,0,0,0,1,102.55,436,0
0fc9d0e0-48a6-426b-afa3-154855c3d33e,5.1721,1,0,0,1,0,1,0,2,180.64,291,0
f8edb88e-c0be-41fe-9bcd-6da4bd88bd14,3.679,0,0,0,0,0,0,0,1,102.04,78,0
d9976413-d81f-41b2-8343-589a04717b7b,4.1386,0,0,0,0,0,0,0,3,298.26,202,0
df6dfb73-cb3c-4bfc-9693-4168ea0533cd,2.1957,0,0,0,0,0,1,0,3,272.52,408,0
c8af8630-8a72-4075-a6e1-302d0b4622db,3.3528,0,0,0,0,0,0,0,4,274.6,56,0
e31d28a2-2cf4-437c-8d93-870b46b8350f,0.4024,0,0,0,0,0,0,0,4,335.99,580,0
56cc285b-f636-47e4-9b13-3ae469e49f50,5.8488,1,0,0,0,0,1,0,8,870.46,354,0
8568368f-a581-4499-a5e9-b6ee3d0f5dc9,2.1797,0,0,0,0,0,0,0,4,429.93,59,0
86dc2779-8087-4cda-8115-1cbb537b7a00,1.0899,0,0,1,1,0,0,0,6,503.5,21,0
6dfc9bca-4b98-4293-bd64-073fa08ba8eb,3.4951,0,0,0,0,0,0,0,7,337.72,663,0
d3c22c9e-6a4e-4e43-9273-9874cd7643f0,2.6116,0,0,0,0,0,0,0,1,45.57,303,0
630f4b10-2b65-4376-91d4-4d8a556d3257,5.7087,1,1,1,0,0,0,0,9,548.86,461,0
7f4de7e9-203a-4f8f-a49e-9d545e796c86,2.9202,1,0,0,0,0,0,0,2,236.19,201,0
a4a3ddf3-5b5b-4cc1-b564-c047459eec7b,1.84,0,0,0,0,0,0,0,2,82.52,454,0
9f86a7f4-555a-4ada-9496-2d5f8083b34d,2.9738,1,0,1,1,0,0,0,3,328.94,610,0
c3cda5e9-d09f-4561-b588-a2a8e57c163d,7.7406,1,0,1,0,1,0,0,1,117.77,314,0
aa58d198-82e3-4ada-a234-9d618788c733,5.8373,0,1,1,0,0,0,0,1,54.32,306,0
359000de-82ab-4d58-a63c-882d63e6ae91,4.5282,0,1,0,0,0,0,0,3,202.28,517,1
4432e3b1-9817-4fce-ae42-4bf570e538d6,6.009,0,0,0,0,0,1,0,1,114.59,455,1
e1f77406-fda4-44a4-af09-920494b98147,4.7736,1,0,1,0,0,0,0,4,205.58,104,1
3799c5b2-d9f5-40e6-9b5e-95b0c9936b39,1.4387,0,0,0,0,0,1,1,3,313.87,233,0
fd2c1e12-125a-4df0-9b87-9201f6b40697,5.2008,0,1,1,0,0,0,0,3,271.85,580,0
0c021b06-b21b-44dd-9075-c95ef0b6b283,6.4932,0,0,0,0,0,0,0,1,108.95,9,0
e03ef6b7-c8ac-451e-8966-1c216c72b867,6.7385,0,0,0,0,0,0,1,1,68.71,540,0
4b3cc055-1fe0-470e-ad8d-6cc99180ff5a,1.1779,0,0,1,0,0,0,0,1,48.95,727,0
f75eaa1f-1f8b-42b5-94aa-6db818cb98df,2.0398,0,0,0,1,0,0,0,2,177.77,149,0
69cc5622-372a-4c9d-9349-3be68b901bff,1.7981,1,1,0,0,0,0,0,3,294.8,211,0
49f4012d-edec-4774-87ec-7333b0dd70a8,2.3803,1,0,0,0,0,0,0,6,307.48,630,0
9ce9e258-fe6c-4148-9fe9-d070895fbfe9,4.2031,1,1,0,0,0,0,0,9,531.5,671,0
77476200-8714-4774-8cd1-739ef94cb614,3.431,0,0,0,0,0,0,0,3,226.36,563,0
f3de7a97-f267-480d-90f8-dabcbf572665,3.4317,1,0,1,0,0,0,0,4,339.91,708,1
8628efd8-fcf9-40c9-b96b-b67c8a5a97b4,0.9009,1,0,0,0,0,0,0,4,286.27,59,0
3ba74e20-6ef7-43f4-baba-d58d211b040f,1.9779,1,0,0,0,1,0,0,1,87.43,415,0
07f61fc4-d2db-4e13-957a-5af361e94a09,7.0709,0,1,0,0,0,0,0,5,426.33,106,0
6417c9e7-c7c6-4ba6-9d86-81d154003151,6.4745,1,0,0,0,1,0,0,2,92.05,252,0
cfb62c5c-4879-437d-91dd-7a54047e9432,2.8831,1,0,0,0,0,0,0,5,321.9,319,0
3c6ab528-f3ba-42f0-97db-d07e1bc64684,5.2106,0,0,0,0,0,0,0,5,355.29,426,0
b99bb2ac-6dee-4d7e-ae13-896441e28625,3.9394,0,1,0,0,0,1,0,2,167.73,210,0
1f862b52-da04-4bcf-ae7a-46b4948e45c5,5.6052,1,1,0,1,0,0,0,4,427.2,402,0
a269a4d5-5434-490c-afd3-0ba5f160fe45,5.3672,0,0,0,0,0,0,0,5,516.34,45,0
bce45a68-10a3-481c-b03f-9d4a2ba69d82,3.0601,0,1,0,0,0,0,0,3,313.24,433,1
533fae82-ce75-4759-a908-79126fb35543,4.5477,0,0,0,1,0,1,0,2,173.68,672,0
6f3ad64f-4ad7-4bf2-b93d-18b4f8875b67,4.1251,1,1,0,0,0,0,0,2,172.31,53,0
2a4277ea-dc49-4802-b41b-423f50b3def6,3.121,1,0,0,1,0,0,0,5,526.21,400,0
3a9e44cd-0781-4710-8a01-2179774d5248,2.6388,1,1,0,0,0,0,0,2,111.6,215,0
62a28a36-ba65-4d4d-b41b-9f3ce810da74,9.0255,1,0,1,1,0,0,0,3,156.19,462,0
aa389ab9-49d8-4764-912b-2371c7a1fa0e,3.1239,0,0,0,0,0,0,0,3,142.59,152,0
8687427a-861e-42e8-9930-6e448fdcc56b,4.9924,0,1,0,0,0,0,0,1,116.96,411,0
08268751-2f70-4479-9cc8-d38405c441b4,8.5798,1,0,1,0,0,0,0,3,327.81,628,0
8557f66c-79c9-419c-8e13-0a94bea3329a,4.5424,1,0,0,0,0,0,0,6,551.36,44,0
5eeca69c-3581-429e-a03e-dcfd2280f25f,4.4019,0,1,0,0,0,0,0,3,160.47,180,0
2780f964-7a8d-4f2b-998a-e20b00ed83ff,3.1374,0,0,1,0,0,0,0,3,121.89,467,0
057b3564-0624-4763-a74d-1e4d27fec7df,4.1775,1,1,0,0,0,0,0,5,455.81,606,0
2064e896-2d9b-41bc-8d3a-94d0de6492f3,2.471,0,1,0,1,0,0,0,2,193.75,172,0
8f733a86-925a-4194-8db3-5da714842729,10.0,1,1,1,1,1,0,1,5,484.12,499,0
7aa24cc2-9354-4918-9d29-49c760de65d0,0.9218,0,0,0,0,0,0,0,7,591.37,271,0
c6cae779-9e2f-4fab-8ea5-ce7f4463a41f,2.7663,0,0,1,0,0,0,0,4,170.74,62,0
313a3cc8-d7c9-43d2-b26e-99ac9b247bd8,4.5944,0,1,0,0,0,0,0,3,228.79,556,0
6609e355-29ec-4b13-8da4-ef3d5e3cf6f7,4.4046,1,1,0,1,0,0,0,5,268.75,384,0
51333ba9-b587-4640-8e42-0984bfd6ca8e,2.4677,1,0,0,0,0,0,0,4,263.66,569,0
19f753d1-a8c2-4456-be2e-17687f270b87,0.6191,0,0,0,0,0,0,0,2,227.82,565,0
cdd4ee1f-f072-4abb-bd87-a980ee73910d,1.0756,0,0,0,0,0,0,0,5,352.49,589,0
90f3b495-3300-4c2a-9737-26f7e58c3ceb,3.607,0,0,0,0,0,0,0,5,565.68,607,0
ceed8863-d7a9-4e0c-8843-32ed046fb835,0.4341,1,1,0,0,0,0,0,4,249.86,179,0
729db74e-11de-421a-92a1-5dc1f66b7d76,4.8202,0,0,0,1,0,0,0,3,183.66,187,0
426eb330-a2b9-4c62-8a37-6f844a074935,6.8405,1,0,0,0,0,1,1,4,413.49,303,0
492747ec-455c-49ec-ae04-14dcf22451e0,5.4175,1,0,0,0,0,0,0,4,254.1,111,0
4dd398e2-cc79-450e-a3eb-b36a23ecb2b1,6.1571,1,0,0,0,0,0,0,2,119.52,497,0
5b09a5d8-ba56-4c4b-9376-a8dc9172dc71,0.4546,0,0,0,0,0,0,0,2,186.98,695,0
11377b1f-7b4b-4eb3-ab83-1dd793086461,2.5447,0,0,0,0,0,0,0,3,171.25,523,0
b14e8728-e361-4784-8fb4-052bf55218a2,1.341,0,0,0,0,0,0,0,7,745.12,41,0
90cc83e7-e06a-46e2-9698-e4966c4e6998,0.7361,0,0,0,0,0,0,0,3,286.72,601,0
c874b0ae-adf9-4e2c-a937-3c16942bd095,2.1459,0,0,0,0,0,0,0,5,331.85,548,0
f27f0d40-d88e-48c6-8792-ae21ccff45e7,8.4421,1,1,0,0,1,0,0,4,310.08,573,0
3afd9d27-f979-4b7e-bfbd-1d3bde0db6a9,9.9749,1,0,0,1,0,0,0,2,182.78,37,0
28da0463-cb29-482d-b06a-12a561468c17,1.5012,0,0,1,0,0,0,0,7,676.48,194,0
299fe9e2-a918-47fb-810e-6dd846c301a0,3.2901,0,1,0,0,0,0,1,4,200.19,565,0
bbb0b9e5-8df2-4961-8ff7-82db0d06ed83,4.1359,0,0,1,0,0,0,0,4,233.41,676,0
e6b16528-65ab-417d-bb76-b8082bd5188d,2.5591,0,0,0,0,0,0,0,5,592.37,555,0
23b70e27-9365-4246-ba62-4312d238e6d7,7.1674,1,1,1,0,0,0,0,2,116.94,48,0
5ec363d7-93a5-4db9-928f-164dd772201b,2.1725,0,0,0,0,0,0,0,1,53.19,430,0
371fb7af-61d3-4906-a4df-1e4b7d0c3965,1.8884,0,0,0,0,0,0,0,5,355.64,308,0
440aad40-b125-443d-8771-19b1409f8d16,1.5723,1,0,0,1,0,0,0,2,200.52,572,0
bf6fa996-adb8-49ed-8586-4e0e10af239f,2.5451,0,1,0,0,0,0,0,1,48.11,136,1
3c44b9cb-fec1-4e20-9fd9-0e92d8659683,0.14,0,1,0,0,0,0,0,3,202.32,625,0
c4f2bf25-2f6a-46f1-921a-b05e6f5772bf,2.6405,0,0,0,0,0,0,0,5,227.0,259,0
a2407a58-39db-4a7c-aebe-bcd2ef6b9774,3.4405,1,0,0,0,0,0,0,5,273.17,251,0
c0f4d5bc-2ae0-494e-8896-2b7e863e7556,3.6009,0,0,0,0,0,0,0,3,351.95,514,0
aea2db1a-160c-45c4-90ab-dc35c54ad542,1.2683,1,0,0,0,1,0,0,3,244.78,291,0
fac96b19-051f-4082-9251-4a4162df9c52,3.5509,1,1,0,0,0,0,0,3,349.46,164,0
cc2faac6-5254-41c0-901b-74fa3c33c2a1,3.4973,0,0,0,0,0,0,0,5,534.66,701,0
8152dc59-5c51-4720-856b-0d248e61150b,3.5541,0,0,0,0,0,0,0,5,594.17,639,0
bde84dc9-9167-47ed-8a1e-b897b8eec0ca,5.4891,0,1,0,0,0,0,0,1,62.8,491,0
a7b4ae1f-0240-4879-9d53-a45446dfc844,1.2201,0,0,0,0,0,0,0,1,81.77,104,0
941fcebf-7478-4da3-bca2-965f262cfc33,2.583,0,1,1,0,0,0,1,2,162.88,427,0
e9fc9567-3302-43a6-9ec7-7838057a09d2,0.5744,0,0,1,0,0,1,0,2,163.3,502,0
d8fecacc-b0f6-4f61-aafb-60c26a3c0fd9,5.1464,0,1,0,0,0,0,0,5,215.72,617,0
b32f09a7-4180-4951-91c4-af13f96b2fe1,1.4018,1,0,1,1,0,0,0,3,266.13,429,0
8a8c37a6-08b2-4984-8694-9a2c49be9dfd,6.0713,0,1,1,0,0,0,0,1,96.39,591,0
307521a7-4590-4b43-8132-c8ccf613bcaf,6.2157,1,0,0,1,1,0,0,3,334.14,86,1
a62b0446-2176-45a5-9553-392c9404b0bb,2.7828,1,0,0,0,0,1,1,4,414.89,320,0
332dbbe5-0837-49cf-a95a-73ed1585c1c8,2.6718,1,1,1,0,0,0,1,3,208.92,347,0
2c1b62c6-10de-41fe-97c2-ae24f4af1b06,0.8428,1,0,0,0,0,0,0,5,309.6,274,0
db98e364-ebee-45f0-94fd-91aa4bd8418e,3.2116,1,1,0,0,0,0,0,3,259.2,717,0
4798eaca-c934-4207-8826-9dfd9a63c6f8,5.4566,1,0,0,0,0,0,1,3,345.28,327,0
6eea8e2c-293c-4f0b-879f-bc186e2f056b,3.8799,1,0,0,0,0,0,0,2,93.2,113,0
645f99d8-df7f-4bfa-8d41-bc730fb57fca,7.7444,1,0,0,0,0,0,0,2,139.41,488,0
f0e89f4f-8457-48ad-a8ff-f95708d03c43,2.3521,1,0,0,0,0,0,0,3,264.1,295,0
ca2c3ca0-e43c-48fe-aa31-4e6fcbaaa298,2.3497,0,0,0,0,0,0,0,3,150.72,194,0
012124fc-e496-400e-ae31-d0a7e3993eb2,1.488,0,0,0,0,0,0,0,4,395.22,534,0
e08418af-fd7e-419f-a0c4-e30d97c03997,10.0,1,0,0,0,0,0,0,5,501.09,491,0
07b0c96b-13d8-4667-a980-fa5efa65a963,0.8349,0,0,0,0,0,0,1,2,171.02,377,0
4536b967-9ae2-4b65-bbfc-e6b64634841e,5.1906,1,0,0,0,0,1,0,2,100.12,664,0
6922fa35-6fca-4e1a-9b1b-b6f9137c19fc,5.5337,0,0,0,0,0,0,0,1,107.04,84,0
eb63a72b-6eb3-49c5-bd59-a29b9e401b81,5.3737,1,1,0,0,0,0,0,3,136.0,514,1
1d065e83-e3ab-464d-acc8-cb63d19a1c86,1.5995,0,1,1,0,0,0,0,1,119.13,258,0
afcd4a89-8d2e-4dff-a6c4-4c14df5f0f4c,2.7816,0,0,0,0,0,1,0,5,413.57,605,0
c12d827d-7d0f-4991-b924-57e19a7da9d1,4.6873,0,0,0,0,0,0,1,3,240.7,381,0
4bad04fc-1559-4f7f-a40b-e8f6cdee2ea6,1.9174,0,1,0,0,0,0,0,6,403.75,624,0
9f9c2b96-0ba1-4bc3-a694-f32516f3638d,2.4887,1,0,0,0,0,0,0,3,251.38,91,0
70636532-33a1-4b1f-81c6-151fd5ab9d94,1.9453,1,0,0,1,0,0,1,3,330.52,707,1
fab12729-aea7-411b-bc91-294475d02696,3.376,0,0,0,0,0,0,0,6,427.45,301,0
a5e36128-a8ef-4849-a6bb-f807dfcebd06,3.2142,0,1,0,0,0,0,0,2,139.47,124,0
618bd817-f3dc-4d3e-aef3-1ea54b9d003c,8.666,0,0,0,1,0,0,0,3,333.37,437,0
cc3042f4-2030-4467-b543-2bb6039a0e50,4.7591,0,0,0,0,0,0,0,1,62.05,601,0
dc909515-fa1b-4609-9dbd-4cd557a705b8,1.0391,0,0,0,0,0,0,0,2,138.5,51,0
afecb0db-634c-46c1-bbe1-2018a9cdf338,1.1204,0,0,0,0,0,0,0,2,90.69,99,0
80569c15-af93-4439-8cbd-77920c797df3,5.2541,0,0,0,0,0,0,0,8,451.24,49,0
a20376cf-21b3-4fda-b3e9-0e31ee33d44f,3.1885,0,0,0,0,1,0,0,3,168.54,617,0
9e6837df-07de-4fcc-ace0-bd97664ed974,10.0,0,1,0,1,0,1,0,4,422.56,434,0
d5097609-d1ff-4117-839d-8f7a1a915c43,10.0,0,0,0,0,0,0,0,2,236.22,310,0
5da3c349-53df-475c-b461-55e98e4d57e3,1.4805,0,0,0,0,0,0,0,3,142.84,159,0
31a44e22-9115-4ff0-86ae-d926de9011fa,3.9226,0,0,0,0,0,0,0,6,386.88,268,0
06576c93-d8d5-44ac-bcc9-c775512665b6,1.1336,0,1,0,0,0,0,0,4,205.16,247,0
4ecb9a93-4734-4804-a421-e0398ba08f4a,5.1932,1,0,0,0,0,0,0,6,586.97,51,0
c9a9b743-5e80-400b-ad4f-5de921be247e,9.4881,0,1,1,1,0,0,1,3,227.67,176,0
c418d3a4-747c-4075-8b1b-055fac6759b4,3.5378,0,1,0,0,0,0,0,3,212.3,388,0
d6dda9e8-9ce5-486f-9d59-cdf02e4386d3,2.2868,0,0,0,0,1,0,0,1,104.35,681,0
21ffabe6-ab28-4551-b03c-fb7a0c9d98ad,4.2139,0,0,1,0,1,0,0,4,362.53,84,0
f05c2276-7182-493f-a6d1-827ba0799fcb,5.9426,0,1,0,0,0,0,0,2,159.35,228,0
6f31fa60-bd41-4cc6-8798-8a3ef3aad94d,5.9698,0,0,1,1,0,0,0,3,149.83,420,0
2cd40011-df67-4638-a5d4-d75d44098e78,2.3072,0,0,0,0,0,0,0,1,69.67,373,0
3adcee63-a70d-452d-90ff-bf41067e9eeb,1.8779,0,0,0,0,0,0,0,1,42.8,202,0
94adb6da-16ac-4024-ab24-48cdf958bff6,3.7726,0,0,0,0,0,0,0,6,368.14,196,0
1bd0b395-7ea9-4cf1-98d7-b4d97cc5600e,2.4309,1,0,0,0,0,0,0,4,453.04,504,0
e71d5c6c-a8f0-48ef-af92-6eafcabcd750,7.1692,1,0,1,0,0,0,0,3,192.27,376,0
528eec9f-340d-478f-8073-fb36aaedfea8,2.408,0,0,0,0,0,0,0,3,268.45,677,0
50fc03c5-6527-4ec3-8f92-53d3b6d7bf1d,3.3519,0,0,0,0,1,0,0,3,306.12,696,0
14ba753d-9d50-4d4d-bc64-f0887a1a2735,4.1396,1,1,0,0,0,0,0,2,134.18,255,0
0fce0f3c-3a6e-4b56-b8e0-2cc87f33f246,0.8657,0,0,0,0,0,0,1,1,51.66,72,0
00ae3007-e03c-472d-af8a-538529a9b623,2.0115,0,0,0,0,0,0,0,3,168.94,486,0
6441d5be-8710-4df1-a481-66f5deaf9bc0,10.0,1,1,0,0,0,1,0,4,335.75,482,0
b88797d9-ad4a-4916-b81a-f4ece2410c9b,5.7729,1,0,0,0,1,0,0,7,313.25,403,1
23cb904f-a253-457d-8ce6-ae4d1fd8712a,2.3826,0,0,1,0,0,0,0,11,544.8,260,0
c265f9ef-6ce6-41ed-9a39-a65c0c587c6a,5.2079,0,0,0,1,1,0,0,4,467.94,336,0
df014d40-b454-41cf-ae0a-095c9d8ef867,7.0905,0,1,0,0,0,0,0,4,339.78,310,0
34f366af-e3fd-4c15-a741-7b72329bc28c,2.6824,0,0,0,0,0,0,0,7,414.34,1,1
a6b04d58-9db0-4c8a-a1b1-8245df9fddab,5.5865,1,1,1,0,0,0,1,6,369.75,466,0
dfcb08bf-7644-42e4-864f-f1642dd57edc,5.0561,1,0,0,1,0,0,0,1,119.67,428,0
395772e1-4525-4f7f-8934-ffe9f6a5a6ab,1.1511,0,1,0,0,0,0,0,3,246.42,361,0
5667fd0d-6134-461b-ad2c-d1f7788bc9ce,2.6939,1,0,1,0,0,0,0,7,346.01,382,0
0ce9019c-30bb-4c04-bd32-0c8a145d40ae,8.8169,0,0,0,0,0,0,0,2,113.16,681,0
d914119a-381d-4074-b3c6-5fec5e990a80,10.0,1,1,0,0,0,0,0,3,302.8,178,0
e46d2901-bae7-4d47-8d7f-0e2abbab9068,5.8053,0,0,0,0,0,0,0,1,93.7,629,0
fa44c366-7d7b-4fa6-a033-b50d2b13dc14,1.956,0,1,1,0,0,0,0,2,155.1,500,1
5ffba377-56ad-4476-84b8-d33e2bfcaaae,0.3075,0,0,0,0,0,0,0,2,130.12,5,0
02b0962c-e06b-404d-a72f-b45ed40e88c6,1.7424,0,1,0,0,0,0,0,3,293.65,221,0
6ce8674a-2825-4b9e-9125-4b67d46c3e00,1.0086,0,0,0,0,0,0,0,3,176.83,143,0
23dcd02b-9b3f-4898-b190-5b54f7e318f1,9.2471,0,0,0,0,0,0,0,5,348.05,144,0
066cd760-3c3a-487c-9d90-768dd2590509,0.559,0,0,0,0,0,0,0,2,223.38,64,0
a78b3130-c9a1-4ad7-8966-d9f2987e26ff,1.1812,0,0,0,0,0,0,0,8,504.46,457,0
e9fe6987-05cc-4227-ae52-c436d4b0a9bf,3.7165,0,0,1,0,0,0,0,1,79.93,58,0
41508bb0-cb0e-4c3e-a773-b898785d3b54,3.1718,1,0,0,0,0,0,0,1,53.34,307,0
09f3fae7-1c15-4d52-9118-8b5535844807,8.5319,1,0,0,0,0,0,0,2,81.88,63,0
62d29180-dc5d-4a09-bf8b-c44e1f01a232,4.8412,1,1,1,0,0,0,0,4,293.56,100,0
75667077-c206-406b-9950-478e52afe304,2.8475,0,0,0,0,0,0,0,3,157.3,418,0
69c0608c-4bf0-4401-896b-bc471da4ff84,7.2572,0,0,0,0,0,0,0,4,410.35,580,0
4b29c620-485c-430c-9302-21ec552c94b3,2.329,0,1,0,0,0,0,0,6,294.2,345,0
4c8a7c14-9112-4c7e-9a67-9210f922a8a8,8.9917,1,1,1,0,0,0,0,4,447.68,436,0
6957871d-442b-42ea-b2e2-14e110641bb8,1.5461,0,0,0,0,0,0,0,3,283.8,512,0
de9f4eff-831c-4f6b-b02f-16b4fbe4995e,3.0855,0,1,0,1,0,0,0,2,89.21,527,0
70409d13-d018-461a-a128-c1fc8248f5f0,0.3722,0,0,0,0,0,0,0,5,320.43,312,0
a1233180-5a72-4725-947c-7700d32bcbbc,6.0111,0,0,1,1,0,1,0,2,115.19,350,0
f5e625b5-2901-43df-9bd7-c29ca1f1f4d6,3.5647,0,0,0,0,0,0,0,3,358.98,498,0
729be15b-6ac3-470b-b79c-cb422fd1f5e7,9.0075,1,1,1,0,0,0,0,4,280.84,562,0
411f783d-1fd7-49c6-b249-9b2597c6194b,2.6186,1,1,1,0,0,0,0,5,241.45,535,0
a1a68f3f-9fbe-42d2-b9de-92ece24533de,0.8529,0,0,0,0,0,0,0,2,204.73,203,0
aa073a39-84fc-469e-bb94-4ee6ab8ee5e2,4.4149,0,0,0,0,0,0,0,5,304.88,80,0
5fcff5f1-2864-4b66-9dbf-0d33ad53208d,2.0607,0,0,0,0,0,0,0,6,347.57,440,0
882e922d-22db-4fd3-aaa1-f7f3675b3581,5.4349,1,1,0,0,0,0,0,4,196.77,717,0
7f256844-6653-436b-82e0-d5ce054d8cd8,1.5749,0,0,0,0,0,0,0,4,430.87,630,0
abb81675-9c95-47fb-938a-264ce84a89fd,7.9673,1,0,1,0,0,0,0,3,215.83,447,0
6dd30db7-db07-44fd-9f9f-3c2de87fb737,3.3501,0,0,0,0,0,0,0,4,474.95,176,0
51ca3494-b94c-4bec-8d7f-b0ab81feb595,2.856,1,0,0,0,0,1,0,4,260.7,630,0
f398c2aa-c910-4b3c-88ed-e811b2febd1e,7.6175,1,1,0,0,0,0,0,4,195.95,682,0
7d3516dc-f084-4e60-b71e-d68cb7512675,6.0719,1,0,0,0,0,0,0,1,60.65,406,0
6b66ebb1-2b1c-4879-9a15-3f68d3dca80d,1.7686,1,0,0,0,0,0,0,5,261.09,82,0
8086dde5-ee09-44ff-8398-971178b5f66b,5.953,0,0,1,0,0,0,0,2,132.32,628,0
017e44d9-ce26-4864-9d68-016c8e233494,5.1391,0,0,0,0,0,0,0,3,304.68,231,0
bb327e8f-14b8-4c5e-b490-d4b5ca95ef03,2.9806,0,1,0,0,0,0,0,2,211.04,19,0
33da0adf-3935-4795-b888-05f409d01501,5.6294,0,0,0,0,0,0,0,5,472.57,567,0
d713e5bd-755e-4be7-9e82-391bb0409369,7.9438,0,1,1,0,0,1,0,3,309.34,461,0
5bc5048b-677f-4af2-ba55-38c4c0311cc0,3.0479,0,0,0,1,0,0,0,1,75.79,45,0
ad9e4c9b-f306-45bd-87f5-85fb661dc924,3.0558,0,1,0,0,0,0,0,2,112.45,275,0
04b1c062-5c3a-440a-b231-1a6f10117922,2.9308,0,1,0,0,0,0,0,7,471.29,59,0
73a3234a-9baa-4eb7-95dd-8395f0509f41,1.7083,1,1,0,0,0,0,0,6,539.41,291,0
99ac4671-91d0-4936-8236-cd0aa8b1eaec,3.024,0,1,0,0,0,0,0,1,114.02,712,0
cd1b783d-ac1c-4ee1-9952-7430f7f13fa1,2.7739,0,0,1,0,0,0,0,1,55.84,465,0
597fc231-6231-4b1a-9865-5dc9477d8cc0,2.6507,0,0,0,0,0,0,0,2,185.23,109,0
b6c13859-7556-47ad-aaa5-4fe01582653e,2.6199,1,0,0,0,0,0,0,5,577.25,637,1
704e212b-df98-4012-a7bf-7a6638cd5f0c,1.1782,0,1,0,0,0,0,0,4,218.79,181,0
16410ee6-11ea-4070-9842-b8d07ba5682f,6.4892,1,0,0,0,1,1,0,7,308.96,691,0
8fb86cce-1595-4000-bded-bad9fdcb5d90,2.0088,1,0,0,0,0,0,0,3,222.01,571,0
176d1169-445f-4a75-8c3f-16d34cc2a332,8.241,1,1,0,1,0,0,0,5,231.31,687,0
f464a5a2-5637-416c-a9a5-97be8ebb7aa6,1.4222,0,1,0,0,0,0,0,3,255.65,440,0
9d2ac13e-4ed1-44fe-995a-e8e5e375815b,9.4966,1,1,1,0,0,0,0,4,351.82,228,0
7b5f5a03-7da7-48a1-8d29-2c2fe8bffc32,2.4201,0,1,0,0,0,0,0,4,442.66,346,0
1fc6631e-7d45-48ec-a281-3485f8f0f436,6.0023,1,1,0,0,0,0,0,6,329.35,317,0
19060028-7818-4710-957c-a8a5ff7f4920,3.5394,0,0,0,0,0,0,0,2,210.84,674,0
1a2b6c1c-b133-47fa-a838-36552ff18f4c,1.0308,0,0,1,0,0,0,0,7,426.58,128,0
4a1d1aa3-6392-4593-8e96-b5d12c68489c,1.084,1,0,0,0,0,0,0,3,306.5,200,0
c2cc1823-e373-4f78-90d8-e2fb57abf2ab,1.8725,0,0,0,0,0,0,0,6,399.18,187,0
761bb770-3aa4-4198-a86e-432a8c879830,2.3122,0,0,0,0,0,0,0,2,238.71,694,0
